iter	Logloss
104	0.0001542383047
105	0.0001542383047
106	0.0001542383047
107	0.0001542383047
108	0.0001542383047
109	0.000153443325
110	0.0001534428756
111	0.0001534428756
112	0.0001534418988
113	0.0001534418988
114	0.0001534418988
115	0.0001534418988
116	0.0001534418988
117	0.0001534411875
118	0.0001534411875
119	0.0001530356654
120	0.0001530356654
121	0.0001530350228
122	0.0001522779973
123	0.0001522779973
124	0.0001522779973
125	0.0001522779973
126	0.0001522773011
127	0.0001522767607
128	0.0001515698297
129	0.0001515693259
130	0.0001515693259
131	0.000151568201
132	0.000151568201
133	0.000151568201
134	0.000151568201
135	0.000151568201
136	0.0001504318994
137	0.0001504318994
138	0.0001504318994
139	0.0001504311453
140	0.0001504303392
141	0.0001504303392
142	0.0001504294814
143	0.0001504294814
144	0.0001504294814
145	0.0001504188012
146	0.0001504188012
147	0.0001504172413
148	0.0001504164097
149	0.0001504153756
150	0.0001504153756
151	0.0001504153756
152	0.0001504153756
153	0.0001504151862
154	0.0001504143842
155	0.0001504102469
156	0.0001504081285
157	0.0001504078833
158	0.0001504065488
159	0.0001492805299
160	0.0001492794716
161	0.0001492794716
162	0.0001492791057
163	0.0001492791057
164	0.0001492791057
165	0.0001492772605
166	0.0001492772605
167	0.0001492752696
168	0.0001492702252
169	0.0001492702252
170	0.0001492693259
171	0.0001492693259
172	0.0001492643937
173	0.0001492631825
174	0.0001492631825
175	0.0001487211392
176	0.0001487172483
177	0.0001487172483
178	0.0001487160098
179	0.0001487160098
180	0.0001487160098
181	0.0001487152503
182	0.0001487152503
183	0.0001487152503
184	0.0001487152503
185	0.0001487152503
186	0.0001487152503
187	0.0001478497729
188	0.0001478497729
189	0.0001478497729
190	0.0001478497729
191	0.0001478497729
192	0.0001478497729
193	0.0001478450694
194	0.0001478450694
195	0.0001478450694
196	0.0001468929847
197	0.0001468929847
198	0.0001468929847
199	0.0001468929847
200	0.0001468924396
201	0.0001468914634
202	0.0001468901904
203	0.0001468901904
204	0.0001468895048
205	0.0001462213098
206	0.0001462213098
207	0.000146220509
208	0.0001462201334
209	0.000146218325
210	0.0001462169824
211	0.0001462164207
212	0.0001462164207
213	0.0001462164207
214	0.0001462164207
215	0.0001462164207
216	0.0001462149884
217	0.0001462149884
218	0.0001453012252
219	0.0001453004
220	0.0001453000819
221	0.0001453000819
222	0.0001452998099
223	0.00014495571
224	0.00014495571
225	0.0001449550914
226	0.0001449550914
227	0.0001449550914
228	0.0001449550914
229	0.0001442642099
230	0.0001442642099
231	0.0001442642099
232	0.0001442642099
233	0.0001442642099
234	0.0001442642099
235	0.0001442600709
236	0.0001442595402
237	0.0001442593329
238	0.0001442593329
239	0.0001442593329
240	0.0001442591413
241	0.0001442587702
242	0.0001442587702
243	0.0001442587702
244	0.0001442571853
245	0.0001442571853
246	0.0001442565247
247	0.0001442558703
248	0.0001442524908
249	0.0001442507759
250	0.0001439247886
251	0.0001439247886
252	0.0001436356381
253	0.0001436355554
254	0.000143635107
255	0.0001436237146
256	0.0001436185179
257	0.0001436185179
258	0.0001432201708
259	0.0001432161993
260	0.0001432146422
261	0.0001432146422
262	0.0001432146422
263	0.0001432139227
264	0.0001432119631
265	0.0001432088499
266	0.0001432081998
267	0.0001432081998
268	0.0001432081998
269	0.0001432074631
270	0.0001432074631
271	0.000143205512
272	0.0001432047632
273	0.0001432047632
274	0.0001432032333
275	0.0001432032333
276	0.0001426137954
277	0.0001420571657
278	0.0001420570145
279	0.0001420570145
280	0.0001420570145
281	0.0001420564375
282	0.0001420527833
283	0.0001420527833
284	0.0001420453132
285	0.0001420441156
286	0.0001420427059
287	0.0001420427059
288	0.0001415036856
289	0.0001415036856
290	0.0001415036856
291	0.0001414751236
292	0.0001414751236
293	0.0001414751236
294	0.0001414751236
295	0.0001409552038
296	0.0001409552038
297	0.0001409545737
298	0.0001409545737
299	0.0001409545737
300	0.0001409477225
301	0.0001404363817
302	0.0001404363817
303	0.0001404363817
304	0.0001404363817
305	0.0001404363817
306	0.0001401777345
307	0.0001401777345
308	0.0001401777345
309	0.0001401777345
310	0.0001401053846
311	0.0001401053846
312	0.0001401010934
313	0.0001401010934
314	0.0001401010934
315	0.0001401010934
316	0.0001400880152
317	0.0001400880152
318	0.0001400880152
319	0.0001400880152
320	0.0001400880152
321	0.0001400880152
322	0.0001400880152
323	0.0001400880152
324	0.0001400880152
325	0.0001400880152
326	0.0001395746888
327	0.0001395746888
328	0.0001395458922
329	0.0001395458922
330	0.0001395458922
331	0.0001395454805
332	0.0001395454805
333	0.0001395454805
334	0.0001395454805
335	0.0001395446769
336	0.0001395446769
337	0.0001395446769
338	0.0001395446769
339	0.0001395446769
340	0.0001395446769
341	0.0001395446769
342	0.0001395446769
343	0.0001395446769
344	0.0001395446769
345	0.0001395446769
346	0.0001395446769
347	0.0001395446769
348	0.0001395446769
349	0.0001395446769
350	0.0001395446769
351	0.0001395446769
352	0.0001395446769
353	0.0001395446769
354	0.0001395446769
355	0.0001395438652
356	0.0001395438652
357	0.0001395438652
358	0.0001395438652
359	0.0001395438652
360	0.0001395438652
361	0.0001395438652
362	0.0001395438652
363	0.0001395438652
364	0.0001395438652
365	0.0001395438652
366	0.0001395438652
367	0.0001395438652
368	0.0001395438652
369	0.0001395438652
370	0.0001395438652
371	0.0001395438652
372	0.0001395438652
373	0.0001395438652
374	0.0001395438652
375	0.0001395438652
376	0.0001395438652
377	0.0001395438652
378	0.0001395438652
379	0.0001395438652
380	0.0001395438652
381	0.0001395438652
382	0.0001395438652
383	0.0001395438652
384	0.0001395438652
385	0.0001395438652
386	0.0001395438652
387	0.0001395438652
388	0.0001395438652
389	0.0001395438652
390	0.0001395438652
391	0.0001395438652
392	0.0001395438652
393	0.0001395438652
394	0.0001395438652
395	0.0001395438652
396	0.0001395438652
397	0.0001395438652
398	0.0001395430621
399	0.0001395430621
